,index,Unnamed: 0,relatie_code,storing_idnummer,storing_melddatum,storing_medium,storing_materiaal,storing_type,storing_type_hulpstuk,storing_aanlegjaar,storing_wanddikte,storing_diameter,storing_bomen,storing_relining,storing_relining_jaar,storing_kathodische_bescherming,storing_pmax,storing_pdifference,storing_lengte_scheur,storing_grond_dekking,storing_verkeersdrempels,storing_drempelafstand,storing_verschijningsvorm,storing_bescherminginwendig,storing_soortoorzaak,storing_oorzaak1spontanestoring,storing_oorzaak2spontanestoring,storing_oorzaakinternebedrijfsvoering,storing_storendobject,Unnamed: 29,age_at_failure,construction_year_vs_graph_year
1359,173,669,A,-,2014-04-28 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1988-01-01,,100.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,26.321697467488022,32.0
1360,174,18,A,-,2014-01-04 00:00:00,-,MAT_GG,-,-,1958-01-01,10,150.0,BOM_JA,-,-1,BU_GG_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,BI_GG_ONB,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,56.0082135523614,61.998631074606436
1361,175,319,A,-,2014-02-22 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1963-01-01,,200.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHUIF,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,51.14305270362765,56.99931553730322
1362,176,1307,B,-,2014-07-22 00:00:00,-,MAT_AC,-,-,1990-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,24.553045859000683,29.998631074606433
1364,178,412,C,-,2014-03-12 00:00:00,-,MAT_NG,TYP_AND,-,2008-01-01,10,255.0,BOM_ONB,-,-1,BU_NG_ONB,-1,-1,-,-,-,-,-,BI_NG_CL,ORZ_SPONTAAN,,,,VERB,,6.193018480492813,12.0
1366,180,1960,B,-,2014-10-20 00:00:00,-,MAT_AC,-,-,1957-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,57.79876796714579,62.997946611909654
1367,181,281,B,-,2014-02-15 00:00:00,-,MAT_AC,-,-,1964-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_SCHERF,-,ORZ_SPONTAAN,,,,BUIS,,50.12457221081451,56.0
1368,182,357,B,-,2014-03-02 00:00:00,-,MAT_AC,-,-,1969-01-01,,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_SCHERF,-,ORZ_SPONTAAN,,,,BUIS,,45.163586584531146,50.997946611909654
1369,183,1509,B,-,2014-08-19 00:00:00,-,MAT_GG,-,-,1969-01-01,,150.0,BOM_NEE,-,-1,BU_GG_GEEN,-1,-1,-,-,-,-,BUIS_SCHERF,BI_GG_GEEN,ORZ_SPONTAAN,,,,BUIS,,45.6290212183436,50.997946611909654
1370,184,1473,B,-,2014-08-13 00:00:00,-,MAT_AC,-,-,1968-01-01,,150.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,46.614647501711154,52.0
1371,185,2246,C,-,2014-12-02 00:00:00,-,MAT_AC,TYP_AND,-,1957-01-01,15,150.0,BOM_ONB,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,57.91649555099247,62.997946611909654
1372,186,1574,A,-,2014-08-27 00:00:00,-,MAT_PVC,-,-,1979-01-01,3.3,110.0,BOM_JA,-,-1,-,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,35.65229295003422,40.99931553730322
1373,187,1637,A,-,2014-09-08 00:00:00,-,MAT_GG,-,-,1979-01-01,13.5,275.0,BOM_NEE,-,-1,BU_GG_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,BI_GG_CL,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,35.68514715947981,40.99931553730322
1374,188,1649,B,-,2014-09-09 00:00:00,-,MAT_ST,-,-,1931-01-01,,150.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,83.68788501026694,88.99931553730322
1375,189,2050,A,-,2014-11-04 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1965-01-01,,300.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,49.83983572895277,54.997946611909654
1376,190,2403,C,-,2014-12-29 00:00:00,-,MAT_ST,TYP_AND,-,1993-01-01,,150.0,BOM_ONB,-,-1,BU_ST_ONB,-1,-1,-,-,-,-,-,BI_ST_CL,ORZ_SPONTAAN,,,,BUIS,,21.99041752224504,26.99794661190965
1377,191,1372,B,-,2014-07-30 00:00:00,-,MAT_AC,-,-,1965-01-01,,150.0,BOM_NEE,-,-1,BU_AC_TEBIT,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,49.57426420260096,54.997946611909654
1378,192,460,B,-,2014-03-20 00:00:00,-,MAT_AC,-,-,1976-01-01,,150.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,38.21492128678987,44.0
1379,193,374,C,-,2014-03-05 00:00:00,-,MAT_PVC,TYP_AND,-,1968-01-01,6,188.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,46.17385352498289,52.0
1381,195,291,C,-,2014-02-17 00:00:00,-,MAT_GG,TYP_LMOF,-,1940-01-01,9,77.0,BOM_ONB,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,-,BI_GG_GEEN,ORZ_SPONTAAN,,,,BUIS,,74.13004791238878,80.0
1383,197,12,B,-,2014-01-03 00:00:00,-,MAT_AC,-,-,1962-01-01,,100.0,BOM_NEE,-,-1,BU_AC_TEBIT,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,52.00547570157426,57.998631074606436
1384,198,515,B,-,2014-03-31 00:00:00,-,MAT_ST,-,-,1965-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,49.242984257357975,54.997946611909654
1385,199,682,B,-,2014-04-30 00:00:00,-,MAT_ST,-,-,1949-01-01,,100.0,BOM_JA,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,,,,BUIS,,65.32511978097193,70.99794661190965
1386,200,2183,B,-,2014-11-24 00:00:00,-,MAT_AC,-,-,1967-01-01,10,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,ORZ_SPON2_AANT,,BUIS,,47.89596167008898,52.99931553730322
1387,201,2387,A,-,2014-12-24 00:00:00,-,MAT_AC,-,-,1968-01-01,12,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,46.978781656399725,52.0
1388,202,1252,C,-,2014-07-17 00:00:00,-,MAT_AC,TYP_AND,-,1957-01-01,15,150.0,BOM_ONB,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,57.53867214236824,62.997946611909654
1390,204,267,A,-,2014-02-14 00:00:00,-,MAT_PE,TYP_AND,-,1981-01-01,,63.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,VERB,,33.11978097193703,38.997946611909654
1391,205,1302,A,-,2014-07-22 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1961-01-01,,100.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_AFD,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,ORZ_SPON2_AANT,,VERB,,53.5523613963039,58.997946611909654
1392,206,1702,A,-,2014-09-15 00:00:00,-,MAT_AC,-,-,1989-01-01,25,300.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,25.702943189596166,30.99794661190965
1394,208,1506,B,-,2014-08-18 00:00:00,-,MAT_AC,-,-,1981-01-01,,150.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,33.62628336755647,38.997946611909654
1395,209,155,A,-,2014-01-31 00:00:00,-,MAT_PE_AND,TYP_NTRV_STEEK,-,1978-01-01,,110.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHUIF,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,36.082135523613964,41.998631074606436
1396,210,425,A,-,2014-03-14 00:00:00,-,MAT_PVC,-,-,1978-01-01,2,63.0,BOM_JA,-,-1,-,-1,-1,-,-,-,-,BUIS_PUNTLEK,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,36.19712525667351,41.998631074606436
1397,211,178,B,-,2014-02-03 00:00:00,-,MAT_GG,-,-,1951-01-01,,100.0,BOM_NEE,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,BUIS_RONDBR,BI_GG_ONB,ORZ_SPONTAAN,,,,BUIS,,63.09103353867214,68.99931553730322
1400,214,2166,A,-,2014-11-21 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1956-01-01,,100.0,BOM_JA,-,-1,-,-1,-1,-,-,-,-,VERB_SCHUIF,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,58.888432580424364,64.0
1401,215,1660,B,-,2014-09-09 00:00:00,-,MAT_AC,-,-,1954-01-01,,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,60.68720054757016,65.99863107460644
1402,216,541,A,-,2014-04-02 00:00:00,-,MAT_GG,-,-,1967-01-01,10,100.0,BOM_JA,-,-1,BU_GG_ONB,-1,-1,-,-,-,-,BUIS_AND,BI_GG_ONB,ORZ_SPONTAAN,,,,BUIS,,47.2498288843258,52.99931553730322
1403,217,208,A,-,2014-02-06 00:00:00,-,MAT_AC,-,-,1982-01-01,12,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,32.09856262833676,37.998631074606436
1404,218,995,C,-,2014-06-16 00:00:00,-,MAT_PVC,TYP_AND,-,1989-01-01,,45.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,25.453798767967147,30.99794661190965
1406,220,996,C,-,2014-06-16 00:00:00,-,MAT_PVC,TYP_AND,-,1989-01-01,,45.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,25.453798767967147,30.99794661190965
1407,221,1776,C,-,2014-09-25 00:00:00,-,MAT_GG,TYP_LMOF,-,1955-01-01,12,225.0,BOM_ONB,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,-,BI_GG_GEEN,ORZ_SPONTAAN,,,,BUIS,,59.73169062286105,64.99931553730322
1408,222,2343,A,-,2014-12-16 00:00:00,-,MAT_AC,-,-,1975-01-01,12,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,39.95619438740589,44.99931553730322
1409,223,2099,A,-,2014-11-10 00:00:00,-,MAT_NG,TYP_TRV_STEEK,-,2010-01-01,,150.0,BOM_NEE,-,-1,BU_NG_PE,-1,-1,-,-,-,-,VERB_AFD,BI_NG_CL,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,4.856947296372348,9.998631074606434
1410,224,495,B,-,2014-03-26 00:00:00,-,MAT_AC,-,-,1964-01-01,14,100.0,BOM_NEE,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,BUIS_SCHERF,-,ORZ_SPONTAAN,,,,BUIS,,50.23134839151266,56.0
1411,225,78,C,-,2014-01-17 00:00:00,-,MAT_PVC,TYP_TRV_STEEK,-,1969-01-01,4,118.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,45.04312114989733,50.997946611909654
1413,227,1341,B,-,2014-07-26 00:00:00,-,MAT_AC,-,-,1990-01-01,,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,24.56399726214921,29.998631074606433
1415,229,377,B,-,2014-03-06 00:00:00,-,MAT_AC,-,-,1972-01-01,14,100.0,BOM_JA,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,42.17659137577002,48.0
1416,230,1474,C,-,2014-08-13 00:00:00,-,MAT_NG,TYP_AND,-,2008-01-01,9,204.0,BOM_ONB,-,-1,BU_NG_ONB,-1,-1,-,-,-,-,-,BI_NG_CL,ORZ_SPONTAAN,,,,BUIS,,6.614647501711157,12.0
1417,231,526,A,-,2014-04-01 00:00:00,-,MAT_PVC,TYP_NTRV_STEEK,-,1965-01-01,,110.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHUIF,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,49.24572210814511,54.997946611909654
1419,233,1362,A,-,2014-07-29 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1973-01-01,,250.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,41.57152635181382,46.997946611909654
1420,234,1658,C,-,2014-09-09 00:00:00,-,MAT_PVC,TYP_TRV_STEEK,-,1970-01-01,12,377.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,44.68720054757016,49.998631074606436
1421,235,934,B,-,2014-06-08 00:00:00,-,MAT_AC,-,-,1985-01-01,,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,29.43189596167009,34.997946611909654
1422,236,650,B,-,2014-04-26 00:00:00,-,MAT_ST,-,-,1954-01-01,,80.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,60.31485284052019,65.99863107460644
1424,238,685,B,-,2014-05-01 00:00:00,-,MAT_AC,-,-,1974-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,40.328542094455855,45.998631074606436
1425,239,1084,B,-,2014-06-26 00:00:00,-,MAT_ST,-,-,1960-01-01,,80.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,54.483230663928815,60.0
1426,240,873,B,-,2014-05-29 00:00:00,-,MAT_ST,-,-,1963-01-01,,200.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_AND,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,51.40588637919233,56.99931553730322
1427,241,630,C,-,2014-04-22 00:00:00,-,MAT_PVC,TYP_TRV_STEEK,-,2007-01-01,6,188.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,7.304585900068446,12.999315537303216
1428,242,512,B,-,2014-03-29 00:00:00,-,MAT_AC,-,-,1971-01-01,,100.0,BOM_NEE,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,43.238877481177276,48.99931553730322
1429,243,1280,B,-,2014-07-19 00:00:00,-,MAT_ST,-,-,1956-01-01,,80.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,58.54620123203286,64.0
1430,244,1435,A,-,2014-08-09 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1986-01-01,,250.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_AFD,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,VERB,,28.602327173169062,33.998631074606436
1431,245,839,B,-,2014-05-26 00:00:00,-,MAT_AC,-,-,1960-01-01,,160.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,54.39835728952772,60.0
1432,246,2006,B,-,2014-10-27 00:00:00,-,MAT_AC,-,-,1967-01-01,,100.0,BOM_JA,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,47.81930184804928,52.99931553730322
1433,247,325,B,-,2014-02-24 00:00:00,-,MAT_AC,-,-,1970-01-01,,100.0,BOM_NEE,-,-1,BU_AC_TEBIT,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,44.14784394250513,49.998631074606436
1434,248,951,C,-,2014-06-11 00:00:00,-,MAT_GG,TYP_LMOF,-,1959-01-01,12,225.0,BOM_ONB,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,-,BI_GG_GEEN,ORZ_SPONTAAN,,,,BUIS,,55.441478439425055,60.99931553730322
1437,251,408,A,-,2014-03-11 00:00:00,-,MAT_AC,-,-,1958-01-01,12,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,56.18891170431211,61.998631074606436
1438,252,1925,A,-,2014-10-13 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1954-01-01,,150.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_AFD,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,60.780287474332646,65.99863107460644
1439,253,2313,C,-,2014-12-10 00:00:00,-,MAT_PVC,TYP_AND,-,1963-01-01,4,103.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,51.93976728268309,56.99931553730322
1440,254,1663,B,-,2014-09-10 00:00:00,-,MAT_ST,-,-,1967-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,47.690622861054074,52.99931553730322
1441,255,503,B,-,2014-03-27 00:00:00,-,MAT_AC,-,-,1960-01-01,14,100.0,BOM_NEE,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,BUIS_SCHERF,-,ORZ_SPONTAAN,,,,BUIS,,54.234086242299796,60.0
1442,256,82,B,-,2014-01-19 00:00:00,-,MAT_AC,-,-,1974-01-01,,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,40.049281314168375,45.998631074606436
1443,257,195,B,-,2014-02-05 00:00:00,-,MAT_AC,-,-,1970-01-01,,100.0,BOM_JA,-,-1,BU_AC_TEBIT,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,44.09582477754962,49.998631074606436
1444,258,662,B,-,2014-04-28 00:00:00,-,MAT_AC,-,-,1965-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,49.319644079397676,54.997946611909654
1445,259,450,A,-,2014-03-19 00:00:00,-,MAT_AC,-,-,1943-01-01,12,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,71.21149897330595,76.99931553730322
1446,260,348,B,-,2014-02-28 00:00:00,-,MAT_AC,-,-,1963-01-01,,150.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_SCHERF,-,ORZ_SPONTAAN,,,,BUIS,,51.15947980835045,56.99931553730322
1447,261,1938,A,-,2014-10-15 00:00:00,-,MAT_AC,-,-,1962-01-01,12,50.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_PUNTLEK,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,ORZ_SPON2_AANT,,BUIS,,52.785763175906915,57.998631074606436
1448,262,634,B,-,2014-04-22 00:00:00,-,MAT_AC,TYP_TRV_STEEK,-,2010-01-01,,300.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_AFD,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,4.303901437371663,9.998631074606434
1449,263,183,A,-,2014-02-03 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1960-01-01,,150.0,BOM_JA,-,-1,-,-1,-1,-,-,-,-,VERB_AFD,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,54.091718001368925,60.0
1451,265,1389,B,-,2014-08-03 00:00:00,-,MAT_AC,TYP_AND,-,1972-01-01,,100.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,42.587268993839835,48.0
1452,266,1859,B,-,2014-10-07 00:00:00,-,MAT_ST,-,-,1954-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,,,,BUIS,,60.76386036960986,65.99863107460644
1453,267,1553,B,-,2014-08-25 00:00:00,-,MAT_ST,-,-,1965-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,,,,BUIS,,49.64544832306639,54.997946611909654
1455,269,1727,C,-,2014-09-18 00:00:00,-,MAT_AC,TYP_AND,-,1973-01-01,12,100.0,BOM_ONB,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,41.711156741957566,46.997946611909654
1457,271,2346,B,-,2014-12-17 00:00:00,-,MAT_AC,-,-,1982-01-01,10,150.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_SCHERF,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,ORZ_SPON2_AANT,,BUIS,,32.95824777549623,37.998631074606436
1458,272,1517,B,-,2014-08-20 00:00:00,-,MAT_ST,-,-,1967-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,47.6331279945243,52.99931553730322
1459,273,356,B,-,2014-03-02 00:00:00,-,MAT_AC,-,-,1969-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_SCHERF,-,ORZ_SPONTAAN,,,,BUIS,,45.163586584531146,50.997946611909654
1461,275,333,B,-,2014-02-26 00:00:00,-,MAT_AC,-,-,1969-01-01,,100.0,BOM_JA,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,45.152635181382614,50.997946611909654
1462,276,101,B,-,2014-01-23 00:00:00,-,MAT_AC,-,-,1970-01-01,7,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_SCHERF,-,ORZ_SPONTAAN,,,,BUIS,,44.06023271731691,49.998631074606436
1463,277,864,C,-,2014-05-28 00:00:00,-,MAT_PVC,TYP_TRV_STEEK,-,2010-01-01,4,103.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,4.402464065708419,9.998631074606434
1464,278,1852,A,-,2014-10-06 00:00:00,-,MAT_GG,-,-,1965-01-01,9,80.0,BOM_NEE,-,-1,BU_GG_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,BI_GG_GEEN,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,49.76043805612594,54.997946611909654
1466,280,1223,B,-,2014-07-14 00:00:00,-,MAT_AC,-,-,1970-01-01,,200.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,44.53114305270363,49.998631074606436
1467,281,136,A,-,2014-01-29 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1970-01-01,,100.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,44.0766598220397,49.998631074606436
1469,283,2260,A,-,2014-12-03 00:00:00,-,MAT_AC,TYP_AND,-,1970-01-01,,250.0,BOM_JA,-,-1,-,-1,-1,-,-,-,-,VERB_AFD,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,ORZ_SPON2_AANT,,VERB,,44.91991786447639,49.998631074606436
1471,1,1294,B,-,2015-07-14 00:00:00,-,MAT_ST,-,-,1976-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,39.53182751540041,44.0
1473,3,945,A,-,2015-06-03 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1962-01-01,,300.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_AFD,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,53.41820670773443,57.998631074606436
1475,5,2052,A,-,2015-11-06 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1981-01-01,,200.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,VERB,,34.84462696783025,38.997946611909654
